request_id,kind,pair_index,pair_id,arm,focus,focus_slot,run_order
95b17a0172d33347553563f4,active,187,d55370539a8f154f,low,fairness,2,321
fbf512bb60124d4a13000c2c,active,187,d55370539a8f154f,high,fairness,2,322
f559ccf57c52afc4e186f6dc,active,520,d09902d319bdd3cf,high,expertise,1,323
2b6f7539c093c64c28b5b160,active,520,d09902d319bdd3cf,low,expertise,1,324
b92d52d41f4e052b2cba854c,active,145,f291fc4dcdcfd585,low,fairness,2,325
14d54d733a9a8e65a783feee,active,145,f291fc4dcdcfd585,high,fairness,2,326
c82531d602d30362baa7cd6f,sham,153,a7a7e2dc24426057-sham,0,expertise,3,327
3873fcde8a3baed21ad71fed,sham,153,a7a7e2dc24426057-sham,1,expertise,3,328
ac6f9fc9229c8ae9295d6dfa,active,62,1031a80f0d3b890c,low,expertise,3,329
630807646ca0e171ee38f7ce,active,62,1031a80f0d3b890c,high,expertise,3,330
f6f2bf8efc5916340490158d,active,16,99ef9a48eaa8d916,low,risk,3,331
4ddb21a813c209e003169ed4,active,16,99ef9a48eaa8d916,high,risk,3,332
9f80e959d04031da7db6dfd7,sham,30,1b690111415f462e-sham,0,risk,1,333
34f34b52158b5027ff7eaecb,sham,30,1b690111415f462e-sham,1,risk,1,334
36d2bd5be30792de98420a62,active,524,4e323b9622125c4e,low,fairness,1,335
fe3397c523b8f1c35a4bd1d6,active,524,4e323b9622125c4e,high,fairness,1,336
006820444f04b6e860a752be,active,182,ae1e286f0e0a6783,low,expertise,3,337
d9e5be1e73bb644a87ee1620,active,182,ae1e286f0e0a6783,high,expertise,3,338
7bdf65d589b8d456fe597751,sham,78,5cc5694091fc778f-sham,0,risk,2,339
1c345be290f5dc7f4269868e,sham,78,5cc5694091fc778f-sham,1,risk,2,340
a999f1d38c65573b246e527c,active,7,5d32d15bc36bac2a,high,expertise,3,341
9cffeba95d62cb8b01ff0e5e,active,7,5d32d15bc36bac2a,low,expertise,3,342
13b58a0d3cd656d6be39c3d5,active,342,f01bd1cd13954741,low,risk,3,343
5643af388cc5b75b9cc130f2,active,342,f01bd1cd13954741,high,risk,3,344
e2c67e86fa5d1415ff043473,active,19,054e15339b5e4781,low,risk,2,345
ebc0a800998a73ec7eaf2003,active,19,054e15339b5e4781,high,risk,2,346
6aaa1929da99a085ef559392,active,198,2827f3a26e8ff142,high,expertise,3,347
0e5715f6a0bd0847c182a105,active,198,2827f3a26e8ff142,low,expertise,3,348
a9cb68708eec6b9bbdca69b4,active,569,f6bc81f677dd3910,high,fairness,2,349
5edb64edcd758228c03e5c9e,active,569,f6bc81f677dd3910,low,fairness,2,350
258c97d2200f58cecfc1db3d,sham,5,2ae0baaf0c226e85-sham,0,expertise,3,351
9c505fbe5745f7f9a562a01b,sham,5,2ae0baaf0c226e85-sham,1,expertise,3,352
85381e7fa78a59e0c7e393e6,sham,35,e41866d30efdda22-sham,0,risk,1,353
173a665c91a6c458410e4628,sham,35,e41866d30efdda22-sham,1,risk,1,354
b1b1f47b4697bff4c78a11b2,active,159,ba8d6c93190130ac,high,expertise,2,355
cbf4e06b308c139c85ecc2b8,active,159,ba8d6c93190130ac,low,expertise,2,356
85dcee2f4be49d3e33cab03a,active,185,eb0e579c8fe5544a,low,fairness,1,357
7a4f95d51ed8326fd39da331,active,185,eb0e579c8fe5544a,high,fairness,1,358
ca14c5820defe55edfdd2249,active,470,03125bfb9b191918,low,risk,3,359
e5909b343e9cbd86dab4e4c9,active,470,03125bfb9b191918,high,risk,3,360
d50d2145198aca6fe8aa9244,sham,40,d731c7fcac8967f7-sham,0,fairness,3,361
af96ea65dedeae5218d44492,sham,40,d731c7fcac8967f7-sham,1,fairness,3,362
a5abc88e82071da2cf2856fe,active,383,3123ce790134fa34,low,fairness,2,363
9d124d4cd64a66deca4e480f,active,383,3123ce790134fa34,high,fairness,2,364
8ead66674f5ffdf843b72c00,active,530,d27f89384ce792d1,low,expertise,3,365
bc6755075755c67412fd3050,active,530,d27f89384ce792d1,high,expertise,3,366
073084a234028641868a59b1,sham,169,e06376d7930bdacd-sham,0,fairness,3,367
a0a6decb45e6c8673bce013c,sham,169,e06376d7930bdacd-sham,1,fairness,3,368
f5bb492903186ce0242e3ffa,active,237,b297ef16d9adf4a6,low,fairness,1,369
c108a42f6dc9ad368c417fc8,active,237,b297ef16d9adf4a6,high,fairness,1,370
8e9080e6d3a2e8f881ac2d9a,active,124,c48d132a9fee13d0,high,risk,3,371
6685bca285f81adf93e61e74,active,124,c48d132a9fee13d0,low,risk,3,372
935b02e9814d1c1f03df2922,active,276,2589e3b5fc6d6f43,low,risk,1,373
7c96d76222b2c4897afd2988,active,276,2589e3b5fc6d6f43,high,risk,1,374
f57cf2a574c70d05ba778374,active,546,c2769dfe4fca7aa2,high,expertise,3,375
83f0dc28250ceffb8768127b,active,546,c2769dfe4fca7aa2,low,expertise,3,376
93126a452251988db75d58f6,sham,115,2f8e308aafe8af2f-sham,0,fairness,2,377
d3e7461cd25277c9d3cee873,sham,115,2f8e308aafe8af2f-sham,1,fairness,2,378
49abb37d156a26ec82898a24,sham,163,a758618c336adedd-sham,0,expertise,3,379
36d6de642c0a6ecc36854ca7,sham,163,a758618c336adedd-sham,1,expertise,3,380
62d839a741d5891cb61dab99,active,284,3dcc7f7ce4c8598c,high,risk,1,381
5e90fd028af9deb2a136493d,active,284,3dcc7f7ce4c8598c,low,risk,1,382
a2d400138aa8fe873d3194d1,active,378,97cfff2a36d878de,high,expertise,2,383
98e3af5a1bf31f3e1f07fbf4,active,378,97cfff2a36d878de,low,expertise,2,384
5919b78c7124eeeceab45299,active,553,500c111c2d9677d7,high,fairness,1,385
b3d27c2a7a4c35305c58fb48,active,553,500c111c2d9677d7,low,fairness,1,386
35047b84316bab75d2810744,active,89,bed2d80e142c18f3,low,risk,3,387
c791d1635d8bd8dee2a9651e,active,89,bed2d80e142c18f3,high,risk,3,388
86ce2c5259220bf866bfbdf0,active,507,90d83a90d40d1d06,low,fairness,1,389
4fa0e761ef63dca4e081ff72,active,507,90d83a90d40d1d06,high,fairness,1,390
02342f3be578382a2c8ae5b7,sham,92,2e56a5765e6b352f-sham,0,fairness,3,391
d4beecadad28386db066a326,sham,92,2e56a5765e6b352f-sham,1,fairness,3,392
b761b10264a0653ac99924b3,active,165,2d40fee6ec456ae8,high,fairness,1,393
36404105ff5b9004779241c7,active,165,2d40fee6ec456ae8,low,fairness,1,394
7c8e1cfb8c317e33f476a13e,active,469,56525912c7fa3468,low,expertise,1,395
cc90b9fe59e81cd3f9435396,active,469,56525912c7fa3468,high,expertise,1,396
7c198ff89da66fdef5d957d5,sham,62,1031a80f0d3b890c-sham,0,expertise,3,397
8f6fc01756622b1870c70d78,sham,62,1031a80f0d3b890c-sham,1,expertise,3,398
4a55bb1a5321d5357fed6626,sham,26,a49384cca532c3f1-sham,0,expertise,3,399
12f54405b0adf75c8a0555be,sham,26,a49384cca532c3f1-sham,1,expertise,3,400
a8496f75648dfc6e3748af8a,sham,139,a0e384b68d479a2a-sham,0,fairness,2,401
aa600625b4839b3583123165,sham,139,a0e384b68d479a2a-sham,1,fairness,2,402
9a686d00c344ddfd7608b789,active,79,aa4a04b5bf0d00ce,low,fairness,3,403
e7bd7e598ff0e48721c64ba2,active,79,aa4a04b5bf0d00ce,high,fairness,3,404
6bac7de8a24c770269b709ba,active,560,b0dac7fab1a46da0,low,risk,3,405
f693b56fdc6eeea17160f1d4,active,560,b0dac7fab1a46da0,high,risk,3,406
93669242eb1abba22e837b4f,active,434,7edf32f7efc8fb70,low,expertise,2,407
40c51cafe999677bd2059638,active,434,7edf32f7efc8fb70,high,expertise,2,408
135a51569605888e7dde6dba,active,548,1965fc0773c9a9ea,high,expertise,2,409
4a372bf04f9b9926fd34623a,active,548,1965fc0773c9a9ea,low,expertise,2,410
17b23faac3581c641a5adf61,active,248,bc7a18f5bd70775b,low,fairness,2,411
c10d5caf8e01c6b433f79ad1,active,248,bc7a18f5bd70775b,high,fairness,2,412
22577878f08e74b33e69b7a6,active,570,ab8e98cfe1366136,high,expertise,1,413
3b20096e42a165e918f4a8c1,active,570,ab8e98cfe1366136,low,expertise,1,414
4aed109939895c7a1f5abb2c,active,151,61e96e503391f75b,low,fairness,2,415
6470a11167d6ca09df74ddc8,active,151,61e96e503391f75b,high,fairness,2,416
fcb832e9e6b63dde75cb9ead,active,554,e1294c05c456250c,high,risk,3,417
5d0992636738d5ef16050552,active,554,e1294c05c456250c,low,risk,3,418
3faa671de23a06c3a06318a4,active,215,01d935d32ded580c,high,fairness,2,419
8307dd0f96e1db30a411a561,active,215,01d935d32ded580c,low,fairness,2,420
4d9691342088dfcf563aff7e,active,450,a860876f66ec3e4b,high,fairness,2,421
2f69d776b4b893953ddf2b67,active,450,a860876f66ec3e4b,low,fairness,2,422
a229ee595150e299f9b3a529,sham,121,0624317a58a8971b-sham,0,fairness,3,423
ebaabd2bb7872d3ce3fef043,sham,121,0624317a58a8971b-sham,1,fairness,3,424
17d5f4b7ed966f881a7c08ac,active,549,3ec086a4aa6570f1,low,fairness,3,425
b6f6f31cd9d7b8bf34d8a089,active,549,3ec086a4aa6570f1,high,fairness,3,426
14f2123dbc17bf7c3756dfba,sham,141,2b430dca2345700d-sham,0,fairness,1,427
92b9fe4e663f545681a6aa17,sham,141,2b430dca2345700d-sham,1,fairness,1,428
8118822ca503d65e2948132f,active,317,c8476857411f5648,high,risk,3,429
1262740339528744261192df,active,317,c8476857411f5648,low,risk,3,430
090d514f4222025ba3ac0670,active,395,8d15abf91a524714,high,expertise,1,431
4c6c8ac9e7bd711329c5b110,active,395,8d15abf91a524714,low,expertise,1,432
66ec80100832c1f653e10170,active,424,46e6613ef98f9f07,high,fairness,3,433
206e0235c931894b465953fc,active,424,46e6613ef98f9f07,low,fairness,3,434
9e03c130d988cd12ae69378c,sham,124,c48d132a9fee13d0-sham,0,risk,3,435
cecd8f77aadfc9b045bcc8c7,sham,124,c48d132a9fee13d0-sham,1,risk,3,436
e2fb1f2b1542b907dd3ebf47,active,451,254f0ab491f50819,low,expertise,3,437
f50ed59c36e274f6890df030,active,451,254f0ab491f50819,high,expertise,3,438
919ec05de23443c033c4d26d,active,503,54e7ed4a32f2fa91,low,fairness,1,439
74d7a3807227028afed83755,active,503,54e7ed4a32f2fa91,high,fairness,1,440
5473125e4644101da27c0ce2,sham,9,85450ea1e7fc187c-sham,0,fairness,2,441
b7f40a59b74e36fed52f9ad1,sham,9,85450ea1e7fc187c-sham,1,fairness,2,442
d8b1b8919fa148c64dd9d939,active,157,52876aec53b6eda3,low,risk,2,443
7de8448ab4b834351b2739e2,active,157,52876aec53b6eda3,high,risk,2,444
df1a015c633980be27007b9b,active,427,7fe4c5d760b46e35,high,risk,2,445
367bc376b8fb7c3037567532,active,427,7fe4c5d760b46e35,low,risk,2,446
273270e0a6d302fd8c08af8b,active,253,4dddbee8ed5cf550,low,risk,2,447
0ee1c4f5ce88b52c75a1ef14,active,253,4dddbee8ed5cf550,high,risk,2,448
116f5d90d9f3bd5bd4143d3c,active,435,81b23f8865076f3a,low,fairness,2,449
37d91b7000ee4c02179e9702,active,435,81b23f8865076f3a,high,fairness,2,450
02b1b5c530158e4f3625336e,active,172,90d281b79a46fdce,low,fairness,3,451
94607f0907b39ad4242e252d,active,172,90d281b79a46fdce,high,fairness,3,452
4325b2da539368d993773e0e,active,347,7acaa029da709cbb,high,expertise,2,453
86cec76b2d6127b353105164,active,347,7acaa029da709cbb,low,expertise,2,454
71105d88cbd69ed6a5859533,active,295,52ff376d4dc39811,high,risk,2,455
7d037053df1af1dd20e1d924,active,295,52ff376d4dc39811,low,risk,2,456
b5ec8ab79ecebc4817ec4db8,active,80,e27907251ac6194b,high,fairness,2,457
cc6aac70b01fb81f64bb4ee4,active,80,e27907251ac6194b,low,fairness,2,458
9799c5b486be182b98d27712,active,106,2bf121e398eb67f9,high,fairness,3,459
5c7d738e9cefdd7bd253fb35,active,106,2bf121e398eb67f9,low,fairness,3,460
07aff0caf2dbef5be6fcbaa8,active,8,6471c2df28637bc0,high,fairness,3,461
f2f632d5a11cf7bce2af5921,active,8,6471c2df28637bc0,low,fairness,3,462
c858f86d840b411a9428829e,active,483,b6c78409594cd680,low,fairness,3,463
cb8ba17cb1408b6f46cde2ef,active,483,b6c78409594cd680,high,fairness,3,464
3a0c15b7731019ec0c7c6e1f,sham,164,f500cd082d368a8a-sham,0,risk,2,465
963a8430503d961db3760eaf,sham,164,f500cd082d368a8a-sham,1,risk,2,466
a37ee3c16b6045186d683af0,active,113,f7bd6ffd624cc4a1,low,fairness,1,467
1f6c06f79591c5a664c0bafa,active,113,f7bd6ffd624cc4a1,high,fairness,1,468
ec7860e1555924e08ca6833a,sham,155,4c0aa4023240d46e-sham,0,risk,1,469
abadcca0251b3c68444457af,sham,155,4c0aa4023240d46e-sham,1,risk,1,470
7b0e8892b1f71b83deea5a42,active,229,4277e3e3454dabd2,high,risk,3,471
1b8e4fce126fa58721a0eb0d,active,229,4277e3e3454dabd2,low,risk,3,472
1f786ffc5a196653f403849a,sham,190,d02b18c5430e1d12-sham,0,risk,1,473
1480c828077944bbbe7045bf,sham,190,d02b18c5430e1d12-sham,1,risk,1,474
f59b991aa26baee9c08e2998,active,74,f5a3936bc5ce2cec,high,expertise,3,475
84609fb3cab8fa9e7933d86e,active,74,f5a3936bc5ce2cec,low,expertise,3,476
09724e5230b4ba902f4b2335,active,278,e8ebaf47a223f7fa,high,expertise,2,477
eff0ecfb7e8d0d769a020df6,active,278,e8ebaf47a223f7fa,low,expertise,2,478
31eb2f5f0d324578f172dc88,active,447,a1e729f6f52cf185,high,fairness,1,479
13cbbe4a9975f2491b0cac89,active,447,a1e729f6f52cf185,low,fairness,1,480
81685f71d0193b2e1e6e106e,active,445,066e135efe904b45,low,expertise,2,481
4278a9f28577b02b78315454,active,445,066e135efe904b45,high,expertise,2,482
27fe36c3ceb7e88531a3b96b,sham,70,98ce04416315a305-sham,0,fairness,3,483
3553b1fb2487acca7b4202bb,sham,70,98ce04416315a305-sham,1,fairness,3,484
888dc9b6c2b2f001c907ddc1,active,96,45ff8d79531bb053,low,risk,2,485
285f1348c5c67db1c3a6eddb,active,96,45ff8d79531bb053,high,risk,2,486
4d3c1a8fac01febf89d7d19f,active,562,20dd52139641716b,low,expertise,3,487
4f54ffe817c4daad64d41b37,active,562,20dd52139641716b,high,expertise,3,488
ab620dbbc3815f593ec9ecfe,sham,97,f890312423a9c787-sham,0,expertise,2,489
055368c4cf66450e624085ee,sham,97,f890312423a9c787-sham,1,expertise,2,490
9b94116f9e73ddc8d0495b6b,active,260,b6fd0c64f784a076,high,risk,1,491
ddb584aa551e4da45da4ec0e,active,260,b6fd0c64f784a076,low,risk,1,492
b0902815e509e08167e97bf1,sham,56,727e34feb92e5d02-sham,0,expertise,1,493
170235da90a05398b4fce0ea,sham,56,727e34feb92e5d02-sham,1,expertise,1,494
70902251b5df665b31c6c8f4,active,34,12d45c8fe51a6822,high,risk,3,495
64236c0141f40c3cfe58f880,active,34,12d45c8fe51a6822,low,risk,3,496
a7e60816d5a477b2b06e02bf,active,121,0624317a58a8971b,high,fairness,3,497
16fe01611e38bc4c743147d2,active,121,0624317a58a8971b,low,fairness,3,498
dd930ed95a74c8c8dc30c352,active,357,23fdb1a33b5d660f,low,risk,2,499
f619f92a5e108409e911a709,active,357,23fdb1a33b5d660f,high,risk,2,500
a10e70a3828e7faa6eaa1f1c,sham,42,4b6c7cd21af724c4-sham,0,fairness,1,501
8c5315fca75e8b272370cb4e,sham,42,4b6c7cd21af724c4-sham,1,fairness,1,502
d329dc0fc41a8361fda3ad41,active,423,8f66a607556ba6a1,high,fairness,3,503
063711c30bc87d9c2e5b167c,active,423,8f66a607556ba6a1,low,fairness,3,504
3f6591829b564a97bc36a24c,sham,134,b5421eafcd52ee9f-sham,0,risk,1,505
6e66d97ddbccbb26a46123a2,sham,134,b5421eafcd52ee9f-sham,1,risk,1,506
db6777ba4011b8dc180cbfdc,active,322,efa7938a2119fc9e,high,expertise,1,507
076baa152164c082b962467d,active,322,efa7938a2119fc9e,low,expertise,1,508
77bd3361ad09e6a8d498016f,active,339,639e6a6e70386745,high,risk,3,509
e444566daf7a7a1fd64c60bf,active,339,639e6a6e70386745,low,risk,3,510
cc803dcbcc5631d81979c840,active,481,4cad0a41d4fb376a,high,expertise,2,511
11e3dcda6661c6dc9d3cc048,active,481,4cad0a41d4fb376a,low,expertise,2,512
e12414a4dfa18c9f6d2b9715,active,9,85450ea1e7fc187c,low,fairness,2,513
886eef21859ffd214dd6e091,active,9,85450ea1e7fc187c,high,fairness,2,514
f4c7ff425bfc41c1d46f1292,active,380,db7252bc5bf80427,high,risk,1,515
d91a1bb81e50090d85b57be6,active,380,db7252bc5bf80427,low,risk,1,516
8adb6fd3685321d513de7d6d,active,343,51a2d0fa2d31173d,low,fairness,1,517
487f3f5a1710f323bf204abe,active,343,51a2d0fa2d31173d,high,fairness,1,518
0e4ab2de651fc497c36cf34a,active,212,63df293e66e93736,low,expertise,2,519
d0570625de5f22f22ce2c470,active,212,63df293e66e93736,high,expertise,2,520
6916fa94a8b0f2b84cdf5a57,active,365,eec8254ec5be7e91,low,fairness,2,521
c33a1b5716de94e8386ae499,active,365,eec8254ec5be7e91,high,fairness,2,522
fbc56d82aafa9e3fd1fada2d,active,108,fb1b547863001b67,low,risk,2,523
b4f5bd3c351da7ef80b2995d,active,108,fb1b547863001b67,high,risk,2,524
3066510421462c48b95f2955,sham,0,58cb4a46d36b9ba1-sham,0,fairness,1,525
ec8c4073553319fcc8edcd5e,sham,0,58cb4a46d36b9ba1-sham,1,fairness,1,526
98280b495d698c8c2b7f9289,sham,21,467e6738af24c004-sham,0,risk,2,527
c6e2ce90cd84980c8c1565f7,sham,21,467e6738af24c004-sham,1,risk,2,528
ad442187d46e3ec923f6f08a,active,403,cf8c9c4ea5366ba7,low,expertise,1,529
a22b4a7fa3cddf97c4197ae3,active,403,cf8c9c4ea5366ba7,high,expertise,1,530
88a18ff16b5b05b17e6d8b83,active,372,4d91fd7ad0237010,high,risk,2,531
81ce1663d2a6ae1424184aee,active,372,4d91fd7ad0237010,low,risk,2,532
8fbd1c8160cd2a96f0e57b6c,active,421,1d100d9e092b4126,high,fairness,2,533
1c8ee71c7e1fe1b0fe980cb2,active,421,1d100d9e092b4126,low,fairness,2,534
1f12a2df5f0bd13f22bab473,active,482,822c94e785f66afe,low,expertise,3,535
d2d169969133f27305d9ccdb,active,482,822c94e785f66afe,high,expertise,3,536
152b46418c459dbb5405a89d,active,240,096e93260ad83e37,high,fairness,2,537
71713d985cdce8dd80856069,active,240,096e93260ad83e37,low,fairness,2,538
3b4f53b369f61c6e692fce5c,active,55,32bcf1215f91c5ab,high,expertise,1,539
eca705027fb59d4f646ef26e,active,55,32bcf1215f91c5ab,low,expertise,1,540
97b852461e530b5b9601d3e3,active,400,e264c2f4b5b13fb2,high,risk,3,541
653558af341f0e2647f24224,active,400,e264c2f4b5b13fb2,low,risk,3,542
282024b6c6726f090ae703dd,active,211,e9e48ef7171aaebd,low,fairness,3,543
00125fa5d5f54b2284293162,active,211,e9e48ef7171aaebd,high,fairness,3,544
e3da973e5438ead232bb4a01,sham,53,0b597c4d267b1a07-sham,0,risk,3,545
bde6522d8044f7213862f49b,sham,53,0b597c4d267b1a07-sham,1,risk,3,546
c1faf6586ae74162c317a41c,active,462,4f3e87b7e5d64b76,high,fairness,1,547
e7f4147e6e413cd5d01041ad,active,462,4f3e87b7e5d64b76,low,fairness,1,548
bf1d6b32f0b9adc8466e1407,active,71,5f002473e0712caf,high,risk,2,549
ec9a1b90acae1f117746e96c,active,71,5f002473e0712caf,low,risk,2,550
ba574ab4080e8082c16708d7,sham,31,f1c5265c04abff06-sham,0,expertise,1,551
21066f50814986b4674909ef,sham,31,f1c5265c04abff06-sham,1,expertise,1,552
dd6fe946a9c942fc6e240ddb,sham,61,3933e29440aa32e0-sham,0,expertise,3,553
fdd88ae4df48959181343a87,sham,61,3933e29440aa32e0-sham,1,expertise,3,554
f6d77607ab0ec33c2efd398a,active,455,e1497e62de0ef31a,low,fairness,1,555
44e895b7f18332510e1a7375,active,455,e1497e62de0ef31a,high,fairness,1,556
08de716e419ee53bebb15f45,active,382,c175bb9da4d829b6,low,fairness,1,557
a1c8315b5c71ee572ea3852a,active,382,c175bb9da4d829b6,high,fairness,1,558
e959f6174e42f636ea3140a3,active,379,4673ba2263deb40a,low,expertise,3,559
7b5543dbe48f9dd3cd4b213f,active,379,4673ba2263deb40a,high,expertise,3,560
218d35220901f24158225b86,active,202,ef7fc8bcf4788a64,low,expertise,1,561
e7ea46b1eb4e394a74effdb5,active,202,ef7fc8bcf4788a64,high,expertise,1,562
c2215515164b890851d54b2e,sham,54,26ee7935cc4f71b5-sham,0,expertise,2,563
bcbf0aceddc95df03c3f78a0,sham,54,26ee7935cc4f71b5-sham,1,expertise,2,564
51c376bc8ed9defa1717a4bd,active,497,75ba0425fc34ac2c,low,expertise,3,565
06b62ebc6688ff4941c7259e,active,497,75ba0425fc34ac2c,high,expertise,3,566
3085716b6b291c560eed8415,active,555,75a2322001205dea,low,expertise,2,567
07061ccc84e5ac00fef91ce7,active,555,75a2322001205dea,high,expertise,2,568
9f21fb8bcace52a26d08985b,sham,34,12d45c8fe51a6822-sham,0,risk,3,569
72b7d165e38a3d1583a934e3,sham,34,12d45c8fe51a6822-sham,1,risk,3,570
2f237a59bfcf5eea91bac21e,active,358,ccb9427af7e1c637,low,fairness,1,571
3f7a7a664e7373453b1fc3f7,active,358,ccb9427af7e1c637,high,fairness,1,572
ddb888f49b8f0fd46189016b,active,26,a49384cca532c3f1,low,expertise,3,573
7492db15d96880d548a76293,active,26,a49384cca532c3f1,high,expertise,3,574
04b066af5393cad515c521fe,active,156,c717c6b6a1c7bee9,high,expertise,1,575
35f7b7472091816a0d3f7fdd,active,156,c717c6b6a1c7bee9,low,expertise,1,576
a15b3f307d238f671a58484e,active,259,c8681e3aa0f29379,low,fairness,1,577
819bb39c16b17b4022b31ee4,active,259,c8681e3aa0f29379,high,fairness,1,578
8c7429272310915197c95263,sham,50,6838e9cf970aa782-sham,0,risk,3,579
d90e2645b520f2fef0c013d6,sham,50,6838e9cf970aa782-sham,1,risk,3,580
5ddc13a2e6954c94dff13e9c,active,117,68b09d4a85b1b4cc,low,fairness,3,581
03baeb1d8e641f1855af5004,active,117,68b09d4a85b1b4cc,high,fairness,3,582
10f1c9ceb19e88384dfee3a2,active,200,d6fab2149c08491d,high,risk,3,583
a9415b2d049c400d40d8e699,active,200,d6fab2149c08491d,low,risk,3,584
cb2b5c94ed29fd7d2ef2447f,active,241,2eb82468c5934de2,low,risk,1,585
c0811ba41fe8fe5567c53e3e,active,241,2eb82468c5934de2,high,risk,1,586
f25d12f2ceaaa4f081151a1d,active,75,44a4927aa80fea10,low,expertise,2,587
f3a1fadf4f78c966a0cbedc1,active,75,44a4927aa80fea10,high,expertise,2,588
3e4378b9b6720edef0a25546,active,132,307b01eddb6dc956,low,risk,3,589
553234d7c0f7c49d84c15242,active,132,307b01eddb6dc956,high,risk,3,590
e848f9022743305bb0e1337f,active,128,716f99eb528d787d,high,fairness,3,591
debd7a4927017167a7ea09d4,active,128,716f99eb528d787d,low,fairness,3,592
16ac56046d5585cf0ddf857c,active,386,bf7438573bdd463c,low,fairness,3,593
02a995926ca3f92112b54c55,active,386,bf7438573bdd463c,high,fairness,3,594
64bb6a0a5b77407c9888560a,active,371,dd1f74d03ee9e07f,high,expertise,3,595
1b141b2a8e789c5a1029c2b0,active,371,dd1f74d03ee9e07f,low,expertise,3,596
cef652630ac43b197c459d99,active,197,e78fa08e80947e68,low,risk,2,597
8702ec11ee86d22121f25247,active,197,e78fa08e80947e68,high,risk,2,598
c3032e366b15edafb8503dec,active,226,6f04cc6227f08a36,low,expertise,3,599
abc2b016894b3e4dfedc49fa,active,226,6f04cc6227f08a36,high,expertise,3,600
75d203bca748dc9f2c2a8cc4,active,326,eebfe84c13fa18ae,low,fairness,3,601
2b62f158d33ea4cfb1d444dc,active,326,eebfe84c13fa18ae,high,fairness,3,602
0e017ce259efb32f70b57ad1,sham,176,08c532ddd95a23c7-sham,0,expertise,2,603
e154e371a2a1a11d9b8275c4,sham,176,08c532ddd95a23c7-sham,1,expertise,2,604
cb15c40441a40a0227a4d29f,active,334,d7849b471932917a,high,risk,2,605
b6ef56acdc55f819f2dab921,active,334,d7849b471932917a,low,risk,2,606
43eca71accdad7af3f21ff4e,active,220,3e7f079ba2ea548e,high,risk,3,607
79c70ea556cd73d7d7a4e733,active,220,3e7f079ba2ea548e,low,risk,3,608
79dfdf261852e153862b87ea,active,32,aa588f5dc8685b64,high,expertise,3,609
6a2a9c853e877386ce00570c,active,32,aa588f5dc8685b64,low,expertise,3,610
c145a68f8411166ebea67720,sham,7,5d32d15bc36bac2a-sham,0,expertise,3,611
febde713d172461967b0918d,sham,7,5d32d15bc36bac2a-sham,1,expertise,3,612
9f8826a7dfb804464a2f963f,active,265,8b8fa726a3cbd5e4,high,fairness,3,613
3c51af4848c992b44f75149c,active,265,8b8fa726a3cbd5e4,low,fairness,3,614
b8bec75fe4868437c09d4a6f,active,111,ac317ef713228209,low,expertise,3,615
32689ece29f73ee6d5f11b36,active,111,ac317ef713228209,high,expertise,3,616
fb7d6658edfef4447277b299,active,98,d0842a2a35481102,high,risk,3,617
3c2d6cc074c7a90e4cb035fa,active,98,d0842a2a35481102,low,risk,3,618
14be67941ceb6c99d3c2d487,active,540,bb8c627c0cd70f92,low,fairness,2,619
36c55cdd5eeb0585fb95d769,active,540,bb8c627c0cd70f92,high,fairness,2,620
e618bca09aacfff68226ccc0,active,135,65e4794d16ad1058,high,risk,2,621
b3089c8f4b39f67a1b6a2a95,active,135,65e4794d16ad1058,low,risk,2,622
815b64d27802c462d9f5d46c,active,136,bc6a82336b684f91,high,expertise,1,623
c1ebf0e806af8e3180b128a9,active,136,bc6a82336b684f91,low,expertise,1,624
6f8920ae746bd62f2535abda,active,65,8af3915b1230dad9,low,risk,2,625
911f6c19d7868f6fdbc70188,active,65,8af3915b1230dad9,high,risk,2,626
d256e67f3ff884f31a428ccf,active,234,80e937a4ac1643a5,high,risk,3,627
ad65dd3643c3822e9dd62fbe,active,234,80e937a4ac1643a5,low,risk,3,628
38b04b9936efa4914cdc4075,active,47,c936726bdab51475,high,fairness,3,629
a24bf3ed4bd0b8f33fa338c6,active,47,c936726bdab51475,low,fairness,3,630
53bb7f3ae20f97d3ff4fef85,active,526,ec39dadc9b396a70,low,risk,1,631
f543e3ae4b447b43c154f733,active,526,ec39dadc9b396a70,high,risk,1,632
9e66acc337d8136ec0eba7b3,sham,135,65e4794d16ad1058-sham,0,risk,2,633
9d0d4f7831a7f587a869e229,sham,135,65e4794d16ad1058-sham,1,risk,2,634
5fc0fcffdcac8dabb26d1911,sham,161,16c2f6d4c3d1cf92-sham,0,expertise,2,635
357cd896ea39180eb147d4a3,sham,161,16c2f6d4c3d1cf92-sham,1,expertise,2,636
a1a641704d085ce043634136,sham,105,37313d050383d5bc-sham,0,risk,3,637
fec6900b4f14d290b0334a92,sham,105,37313d050383d5bc-sham,1,risk,3,638
4c5e861eea642baf8ed6d5e3,sham,171,021b348e370270d3-sham,0,expertise,3,639
d73f90339716b0238af4127c,sham,171,021b348e370270d3-sham,1,expertise,3,640
6e7a14d07b728cac55e6d4ac,active,444,261d41e53cfa0902,high,expertise,1,641
14f2fbf35f8c66271216d91b,active,444,261d41e53cfa0902,low,expertise,1,642
1ec272f022535e54fa85a24b,active,466,0994c4153e0a49b6,high,expertise,1,643
